CustomerKey,Name,Education,Occupation,Customer_Type
6568,"Cook, Nathaniel",Bachelors,Skilled Manual,registered
6569,"Perry, Dylan",Bachelors,Skilled Manual,registered
6570,"Price, Mya",Graduate Degree,Professional,registered
6571,"Sanchez, Carlos",Graduate Degree,Professional,registered
6572,"Li, James",Bachelors,Skilled Manual,registered
6573,"Edwards, Lucas",Bachelors,Skilled Manual,registered
6574,"Ross, Caroline",Bachelors,Skilled Manual,registered
6584,"Cook, Stephanie",Bachelors,Skilled Manual,registered
6585,"Liu, Lisa",Bachelors,Skilled Manual,registered
6588,"Liang, Curtis",Graduate Degree,Professional,registered
6589,"Bennett, Gavin",Graduate Degree,Professional,registered
6590,"Brooks, Melanie",Graduate Degree,Professional,registered
6591,"Cox, Garrett",Graduate Degree,Professional,registered
6592,"Hughes, Spencer",Graduate Degree,Professional,registered
6593,"Sanders, Bryan",Graduate Degree,Professional,registered
6594,"Butler, Richard",Graduate Degree,Professional,registered
6595,"Cook, Michelle",Graduate Degree,Professional,registered
6605,"Robinson, Noah",Graduate Degree,Professional,registered
6606,"Ma, Jon",Graduate Degree,Professional,registered
6607,"Peterson, Jacqueline",Graduate Degree,Professional,registered
6608,"Gonzalez, Frederick",Bachelors,Professional,registered
6609,"Cooper, Carlos",Bachelors,Professional,registered
6610,"Davis, Charles",Bachelors,Professional,registered
6611,"White, Anna",Bachelors,Skilled Manual,registered
6612,"Butler, Luis",Bachelors,Skilled Manual,registered
6613,"Parker, Courtney",Bachelors,Skilled Manual,registered
6615,"Cook, Mason",Graduate Degree,Professional,registered
6616,"Long, Brittany",Bachelors,Professional,registered
6617,"Weisman, Daniel",Bachelors,Skilled Manual,registered
6618,"Simmons, Abigail",Bachelors,Skilled Manual,registered
6619,"Liu, Ramon",Bachelors,Skilled Manual,registered
6621,"Coleman, Miranda",Bachelors,Skilled Manual,registered
6622,"Price, Brianna",Bachelors,Professional,registered
6624,"Robinson, Austin",Bachelors,Professional,registered
6625,"Alexander, Samantha",Bachelors,Professional,registered
6630,"Torres, Tabitha",Partial High School,Manual,registered
6631,"Zhang, Gilbert",Bachelors,Skilled Manual,registered
6632,"He, Cara",Bachelors,Skilled Manual,registered
6636,"Deng, Terry",High School,Manual,registered
6637,"Srini, Ross",High School,Manual,registered
6638,"Tang, Arturo",High School,Manual,registered
6641,"Allen, Haley",High School,Manual,registered
6653,"Vazquez, Javier",Graduate Degree,Skilled Manual,registered
6659,"Howard, Jade",High School,Manual,registered
6660,"Tang, Jodi",Graduate Degree,Skilled Manual,registered
6661,"Young, Seth",Graduate Degree,Skilled Manual,registered
6662,"Smith, Natalie",Partial College,Clerical,registered
6663,"Washington, Jose",Partial College,Clerical,registered
6664,"Hayes, Elizabeth",High School,Clerical,registered
6665,"Robinson, Devin",High School,Clerical,registered
6666,"Jenkins, Zachary",High School,Clerical,registered
6667,"Torres, Steven",Partial College,Clerical,registered
6668,"Rai, Jaime",Partial College,Clerical,registered
6669,"Peterson, Eduardo",High School,Skilled Manual,registered
6670,"Rivera, Olivia",High School,Skilled Manual,registered
6671,"Alexander, Gabrielle",High School,Skilled Manual,registered
6672,"Stewart, Emma",High School,Skilled Manual,registered
6673,"Coleman, Thomas",High School,Skilled Manual,registered
6674,"Scott, Amber",Partial College,Clerical,registered
6675,"Wang, Kevin",High School,Skilled Manual,registered
6676,"Li, Rosa",High School,Skilled Manual,registered
6677,"Yang, Eugene",High School,Skilled Manual,registered
6678,"Hernandez, Lawrence",Partial College,Clerical,registered
6679,"Blanco, Julio",Partial College,Clerical,registered
6680,"Mehta, Joe",Partial College,Clerical,registered
6682,"Carter, Robert",Partial College,Clerical,registered
6683,"Ramirez, Anna",Graduate Degree,Skilled Manual,registered
6684,"Evans, Jenna",Graduate Degree,Skilled Manual,registered
6685,"Gomez, Leslie",Graduate Degree,Skilled Manual,registered
6686,"Torres, Diana",Graduate Degree,Skilled Manual,registered
6688,"Turner, Miguel",Graduate Degree,Skilled Manual,registered
6689,"Subram, Pedro",Graduate Degree,Skilled Manual,registered
6690,"Young, Mary",Graduate Degree,Skilled Manual,registered
6691,"Gonzalez, Jenna",Graduate Degree,Skilled Manual,registered
6693,"Smith, Emily",Graduate Degree,Skilled Manual,registered
6694,"Jenkins, Justin",Graduate Degree,Skilled Manual,registered
6695,"Carter, Joan",Graduate Degree,Skilled Manual,registered
6696,"Washington, Hunter",Graduate Degree,Skilled Manual,registered
6697,"Simmons, Madison",Graduate Degree,Skilled Manual,registered
6698,"Gray, Nathaniel",Graduate Degree,Skilled Manual,registered
6699,"Butler, Xavier",Graduate Degree,Skilled Manual,registered
6700,"Bell, Jesse",Graduate Degree,Skilled Manual,registered
6705,"Moreno, Nelson",Graduate Degree,Manual,registered
6708,"Deng, Mindy",Bachelors,Manual,registered
6719,"Jai, Lindsay",Graduate Degree,Clerical,registered
6723,"Serrano, Jerome",Partial College,Manual,registered
6739,"Deng, Nicolas",Partial College,Manual,registered
6742,"Xu, Alvin",Graduate Degree,Clerical,registered
6743,"Romero, Randall",Graduate Degree,Clerical,registered
6746,"Suarez, Tanya",Partial College,Manual,registered
6747,"Nath, Cedric",Partial College,Manual,registered
6759,"Gill, Linda",Partial College,Manual,registered
6762,"Sai, Kristopher",Bachelors,Clerical,registered
6763,"Rodriguez, Rachel",High School,Manual,registered
6765,"Garcia, Terrance",Bachelors,Clerical,registered
6766,"Zhang, Valerie",Bachelors,Clerical,registered
6769,"Parker, Luis",Partial College,Manual,registered
6770,"Martin, Nathan",Partial College,Manual,registered
6775,"Gutierrez, Brandi",Partial College,Manual,registered
6778,"Alvarez, Armando",Bachelors,Clerical,registered
6782,"She, Jake",Graduate Degree,Clerical,registered
6784,"Jai, Tracy",Partial High School,Manual,registered
6785,"Patel, Mayra",Partial High School,Manual,registered
6789,"Liu, Jeffery",High School,Manual,registered
6790,"Dominguez, Kari",Bachelors,Clerical,registered
6792,"Davis, Sydney",Bachelors,Clerical,registered
6797,"Taylor, Eduardo",Partial High School,Manual,registered
6798,"Martinez, Ebony",High School,Manual,registered
6800,"Guo, Alejandro",High School,Manual,registered
6803,"Arun, Erick",Partial High School,Manual,registered
6805,"Torres, Melody",Partial High School,Manual,registered
6807,"Kumar, Omar",High School,Manual,registered
6812,"Hernandez, Stacy",Bachelors,Professional,registered
6818,"Gutierrez, Felicia",Bachelors,Skilled Manual,registered
6819,"Yuan, Dale",Bachelors,Skilled Manual,registered
6825,"Pal, Mario",Partial College,Clerical,registered
6826,"Li, Clayton",Bachelors,Skilled Manual,registered
6833,"Sharma, Cameron",Partial College,Clerical,registered
6834,"Suarez, Monique",Bachelors,Skilled Manual,registered
6838,"Garcia, Mayra",Partial College,Clerical,registered
6846,"Diaz, Ebony",Partial High School,Manual,registered
6848,"Lee, Logan",Partial College,Clerical,registered
6849,"Yuan, Jaime",Partial College,Clerical,registered
6852,"Tang, Warren",Partial High School,Manual,registered
6853,"Shan, Lindsey",Partial High School,Manual,registered
6854,"Chen, Ernest",Partial High School,Manual,registered
6855,"Gomez, Shannon",Partial College,Clerical,registered
6857,"Rai, Roger",Partial High School,Manual,registered
6858,"Cabello, Albert",Partial High School,Manual,registered
6860,"Gonzalez, Wyatt",Partial College,Skilled Manual,registered
6861,"Diaz, Noah",Partial College,Skilled Manual,registered
6863,"Baker, Aaron",High School,Skilled Manual,registered
6864,"Cooper, Bailey",Bachelors,Professional,registered
6865,"Martinez, Emily",Partial College,Skilled Manual,registered
6867,"Baker, Jack",Partial College,Skilled Manual,registered
6869,"Blue, Richard",Graduate Degree,Professional,registered
6870,"Mehta, Henry",Graduate Degree,Professional,registered
6871,"Price, Melissa",Graduate Degree,Professional,registered
6872,"Patterson, Sydney",Partial College,Skilled Manual,registered
6873,"Miller, Robert",Graduate Degree,Skilled Manual,registered
6874,"She, Alejandro",Graduate Degree,Manual,registered
6876,"Anand, Tommy",Graduate Degree,Manual,registered
6877,"Harris, Fernando",Graduate Degree,Manual,registered
6878,"Blanco, Danny",Bachelors,Manual,registered
6894,"Rai, Omar",Bachelors,Clerical,registered
6899,"Sanz, Janet",Bachelors,Clerical,registered
6902,"Tang, Keith",Partial College,Manual,registered
6903,"Lopez, Ruth",Partial College,Manual,registered
6929,"She, Terrence",Partial College,Manual,registered
6930,"Rubio, Alfredo",Partial College,Manual,registered
6935,"Gill, Nelson",Partial College,Manual,registered
6936,"Jai, Misty",Partial College,Manual,registered
6941,"Yuan, Tommy",Partial College,Manual,registered
6942,"Jenkins, David",Partial College,Manual,registered
6943,"Watson, Steven",Partial College,Manual,registered
6946,"Rubio, Julio",Graduate Degree,Clerical,registered
6947,"Washington, Jocelyn",Graduate Degree,Clerical,registered
6948,"Srini, Erick",Graduate Degree,Clerical,registered
6953,"Beck, Brendan",High School,Manual,registered
6956,"Zhao, Ronnie",Partial College,Manual,registered
6964,"Collins, Natalie",Bachelors,Clerical,registered
6965,"Suri, Darren",Graduate Degree,Clerical,registered
6971,"Martinez, Erick",High School,Manual,registered
6977,"Carlson, Daisy",Graduate Degree,Clerical,registered
6981,"Hughes, Paige",Bachelors,Clerical,registered
6984,"Saunders, Carol",Bachelors,Clerical,registered
6985,"Andersen, Barbara",Bachelors,Clerical,registered
6986,"Sun, Cedric",Bachelors,Clerical,registered
6987,"Malhotra, Monica",Bachelors,Clerical,registered
6990,"Sun, Tiffany",High School,Manual,registered
6993,"Ma, Sandra",Partial High School,Manual,registered
6994,"Williams, Richard",High School,Manual,registered
6995,"Xu, Bradley",High School,Manual,registered
6996,"Jimenez, Sabrina",High School,Manual,registered
6999,"Weber, Tammy",High School,Manual,registered
7002,"Suri, Ross",High School,Manual,registered
7003,"Navarro, Gina",Partial College,Manual,registered
7004,"Chande, Edwin",Bachelors,Skilled Manual,registered
7006,"Ramos, Renee",Bachelors,Professional,registered
7007,"Chander, Franklin",Graduate Degree,Skilled Manual,registered
7018,"Shan, Kurt",Partial College,Clerical,registered
7020,"Raji, Yolanda",Bachelors,Skilled Manual,registered
7021,"Ruiz, Armando",High School,Manual,registered
7023,"Alvarez, Victor",High School,Manual,registered
7024,"Raji, Terrence",High School,Manual,registered
7028,"Griffin, Alexia",Partial College,Clerical,registered
7030,"Malhotra, Carmen",Partial College,Clerical,registered
7032,"Tang, Shawna",Partial High School,Manual,registered
7034,"Patel, Evelyn",Partial College,Clerical,registered
7035,"Robinson, Ethan",High School,Manual,registered
7036,"Zhang, Karen",Partial High School,Manual,registered
7037,"Sanchez, Bruce",Partial High School,Manual,registered
7046,"Arun, Toni",Partial College,Clerical,registered
7048,"Alvarez, Latasha",Partial College,Clerical,registered
7050,"Watson, Patrick",High School,Skilled Manual,registered
7051,"Cooper, Sara",Partial College,Skilled Manual,registered
7053,"Young, Maria",Partial College,Skilled Manual,registered
7054,"Smith, Stefanie",Bachelors,Professional,registered
7057,"Price, Haley",Graduate Degree,Professional,registered
7058,"Washington, Logan",Graduate Degree,Professional,registered
7059,"Patterson, Riley",High School,Skilled Manual,registered
7060,"Gonzalez, Bailey",Partial College,Skilled Manual,registered
7061,"Carter, Sara",Partial College,Skilled Manual,registered
7062,"Bailey, Jesse",High School,Professional,registered
7063,"Anderson, Dylan",Bachelors,Management,registered
7064,"Ward, Alexandria",Bachelors,Management,registered
7065,"Rivera, Catherine",High School,Professional,registered
7067,"He, Steve",Bachelors,Management,registered
7068,"King, Jackson",Bachelors,Management,registered
7069,"Walker, Ethan",Bachelors,Management,registered
7070,"Hill, Elijah",Bachelors,Management,registered
7071,"Martinez, Alyssa",Bachelors,Management,registered
7072,"Campbell, Katelyn",Bachelors,Management,registered
7073,"Perez, Maria",Bachelors,Management,registered
7074,"Chen, Robert",Bachelors,Management,registered
7075,"Hall, Julia",Partial College,Professional,registered
7076,"Adams, Courtney",Partial College,Professional,registered
7077,"Mehta, Andre",Partial College,Professional,registered
7080,"Martin, Victoria",Bachelors,Management,registered
7081,"Richardson, Paige",Bachelors,Management,registered
7083,"Sanchez, Steven",Partial College,Professional,registered
7084,"Agbonile, Osarumwense",Partial College,Professional,registered
7085,"Diaz, Jessica",Partial College,Professional,registered
7086,"Nath, Christy",Partial College,Professional,registered
7087,"Zeng, Jaclyn",Partial College,Professional,registered
7088,"Long, Marcus",Bachelors,Management,registered
7089,"Stewart, Seth",Bachelors,Management,registered
7094,"Johnson, Grace",Partial College,Professional,registered
7095,"Alonso, Roy",Bachelors,Management,registered
7096,"Campbell, Thomas",Bachelors,Management,registered
7097,"Kelly, Ariana",Bachelors,Management,registered
7098,"Stewart, Sydney",Partial College,Professional,registered
7099,"Lee, Edward",High School,Professional,registered
7100,"Edwards, Marcus",Partial College,Professional,registered
7101,"Li, Kyle",Partial College,Professional,registered
7102,"Turner, Bailey",Partial College,Professional,registered
7103,"Lewis, Nicholas",Bachelors,Management,registered
7105,"Coleman, Taylor",Partial College,Professional,registered
7106,"Brooks, Destiny",Partial College,Professional,registered
7107,"Alexander, Carson",Partial College,Professional,registered
7108,"Liang, Laura",Partial College,Professional,registered
7109,"Gao, Colin",Partial College,Professional,registered
7110,"Campbell, Samuel",Partial College,Professional,registered
7111,"Li, Austin",Partial College,Professional,registered
7112,"Morris, Timothy",Partial College,Professional,registered
7113,"Gonzalez, Sophia",Partial College,Professional,registered
7114,"Simmons, Abigail",Partial College,Professional,registered
